chapter	verse	witness	kind	category	from	to	left_ctx	right_ctx	witness_text	edition_text
SS.5.6	SS.5.6.20	H	grouped-minor	degemination	j		rj	ak	tathārjjakaṃ	tathārjakam
SS.5.6	SS.5.6.20	H	grouped-minor	nasal-anusvara	ṃ	m	ka		tathārjjakaṃ	tathārjakam
SS.5.6	SS.5.6.20	K	grouped-minor	punctuation	 		ka	su	campakāśoka sumanā tilaka prasavāni	campakāśokasumanātilakaprasavāni
SS.5.6	SS.5.6.20	K	grouped-minor	punctuation	 		nā	ti	campakāśoka sumanā tilaka prasavāni	campakāśokasumanātilakaprasavāni
SS.5.6	SS.5.6.20	K	grouped-minor	punctuation	 		ka	pr	campakāśoka sumanā tilaka prasavāni	campakāśokasumanātilakaprasavāni
SS.5.6	SS.5.6.21	H	grouped-minor	punctuation	 		lī	śe	pāṭalīśālmalī śelū śirīṣāṇān	pāṭalīśālmalīśelūśirīṣāṇān
SS.5.6	SS.5.6.21	H	grouped-minor	punctuation	 		lū	śi	pāṭalīśālmalī śelū śirīṣāṇān	pāṭalīśālmalīśelūśirīṣāṇān
SS.5.6	SS.5.6.23	H	grouped-minor	nasal-anusvara	n	ṃ	ṇa	 t	cūrṇṇan tu	cūrṇṇaṃ tu
SS.5.6	SS.5.6.24	K	grouped-minor	punctuation	 		ha	vi	bhagnaskandha vivṛttākṣaṃ	bhagnaskandhavivṛttākṣaṃ
SS.5.6	SS.5.6.25	K	grouped-minor	nasal-anusvara	ṃ	m	ṣa		viṣaṃ	viṣam
SS.5.6	SS.5.6.25	H	grouped-minor	degemination	v			vi	vviṣaṃ	viṣam
SS.5.6	SS.5.6.25	H	grouped-minor	nasal-anusvara	ṃ	m	ṣa		vviṣaṃ	viṣam
SS.5.6	SS.5.6.31	K	grouped-minor	nasal-anusvara	ṃ	m	pa		ātapaṃ	ātapam
SS.5.6	SS.5.6.31	H	grouped-minor	nasal-anusvara	ṃ	m	pa		ātapaṃ	ātapam
SS.5.6	SS.5.6.31	H	grouped-minor	degemination	j		ar	ja	varjjayīta	varjayīta
SS.5.6	SS.5.6.32	K	grouped-minor	nasal-anusvara	ṃ	m	ka		samamūtraviṭkaṃ	samamūtraviṭkam
SS.5.6	SS.5.6.32	H	grouped-minor	nasal-anusvara	ṃ	m	ka		samamūtraviṭkaṃ	samamūtraviṭkam
SS.5.6	SS.5.6.32	H	grouped-minor	degemination	v		ar	ve	prasannasarvvendriyacittaceṣṭaṃ	prasannasarvendriyacittaceṣṭaṃ
SS.5.6	SS.5.6.32	H	grouped-minor	nasal-anusvara	m	ṃ	ṣa		'vagacched aviṣam	'vagacched aviṣaṃ
SS.5.8	SS.5.8.4	K	grouped-minor	punctuation	 |		āḥ		matāḥ |	matāḥ
SS.5.8	SS.5.8.4	H	grouped-minor	degemination	v		rv	id	caturvvidhāḥ	caturvidhāḥ
SS.5.8	SS.5.8.5	H	editorial-surface	other	s t	gn	gā	ya	ucciṭiṅgās tyalpavāco	ucciṭiṅgāgnyalpavācaḥ
SS.5.8	SS.5.8.5	H	editorial-surface	other	o	aḥ	āc		ucciṭiṅgās tyalpavāco	ucciṭiṅgāgnyalpavācaḥ
SS.5.8	SS.5.8.6	H	grouped-minor	degemination	d		rd	o	śatakurddo	śatakurdo
SS.5.8	SS.5.8.6	H	grouped-minor	punctuation	 		jī	va	'bhirājī va	'bhirājīva
SS.5.8	SS.5.8.7cd	H	grouped-minor	insertion		ḥ	ṭā		kīṭā	kīṭāḥ
SS.5.8	SS.5.8.8	H	grouped-minor	degemination	g		rg	o	svarggo	svargo
SS.5.8	SS.5.8.9	K	editorial-surface	ba-va	v	b		ra	vrahmaṇīkā	brahmaṇīkā
SS.5.8	SS.5.8.9	H	editorial-surface	ba-va	v	b		ra	vrahmaṇīkā	brahmaṇīkā
SS.5.8	SS.5.8.9	K	editorial-surface	ba-va	v	b		āh	vāhyakaḥ	bāhyakaḥ
SS.5.8	SS.5.8.9	H	editorial-surface	ba-va	v	b		āh	vāhyakaḥ	bāhyakaḥ
SS.5.8	SS.5.8.15	H	grouped-minor	visarga	s	ḥ	ka		valabhikas	valabhikaḥ
SS.5.8	SS.5.8.20cd	H	grouped-minor	insertion		ḥ	hā		śophā	śophāḥ
SS.5.8	SS.5.8.21ab	H	grouped-minor	degemination	d		ar	dr	darddruś ca	dardruś ca
SS.5.8	SS.5.8.28-verse-1	K	editorial-surface	ba-va	v	b		ah	vahuvarṇṇo	bahuvarṇṇo
SS.5.8	SS.5.8.28-verse-1	H	editorial-surface	ba-va	v	b		ah	vahuvarṇṇo	bahuvarṇṇo
SS.5.8	SS.5.8.29-verse-1	K	editorial-surface	sibilant	s	ś		ve	svetā	śvetā
SS.5.8	SS.5.8.29-verse-1	H	editorial-surface	sibilant	s	ś		ve	svetā	śvetā
SS.5.8	SS.5.8.29-verse-2	H	grouped-minor	degemination	d			da	ddaṣṭe	daṣṭe
SS.5.8	SS.5.8.29-verse-2	H	grouped-minor	nasal-anusvara	ṃ	m	ṇa		dāruṇaṃ	dāruṇam
SS.5.8	SS.5.8.30-verse-1	K	editorial-surface	sibilant	s	ś		ve	svetāgnivarṇṇā ca	śvetāgnivarṇṇā ca
SS.5.8	SS.5.8.30-verse-1	H	editorial-surface	sibilant	s	ś		ve	svetāgnivarṇṇā ca	śvetāgnivarṇṇā ca
SS.5.8	SS.5.8.31-verse-1	K	editorial-surface	avagraha		'		ya	yam	'yam
SS.5.8	SS.5.8.31-verse-1	H	editorial-surface	avagraha		'		ya	yam	'yam
SS.5.8	SS.5.8.32-verse	K	editorial-surface	insertion		r	ai		dāhajvararujāvahāḥ | tai	dāhajvararujāvahāḥ | tair
SS.5.8	SS.5.8.32-verse	H	editorial-surface	other	p	v	jā	ah	dāhajvararujāpahāḥ || tair	dāhajvararujāvahāḥ | tair
SS.5.8	SS.5.8.32-verse	H	editorial-surface	punctuation	|		 |	 t	dāhajvararujāpahāḥ || tair	dāhajvararujāvahāḥ | tair
SS.5.8	SS.5.8.34-verse-1	K	editorial-surface	other	e	aṃ	nm	 c	koṭhajanme ca	koṭhajanmaṃ ca
SS.5.8	SS.5.8.34-verse-1	K	editorial-surface	other	g	s		am	gamvāhikā	samvāhikā
SS.5.8	SS.5.8.34-verse-1	H	editorial-surface	other	g	s		am	gamvāhikā	samvāhikā
SS.5.8	SS.5.8.34-verse-1	K	editorial-surface	ba-va	v	b		rā	vrāhmaṇy	brāhmaṇy
SS.5.8	SS.5.8.34-verse-1	H	editorial-surface	ba-va	v	b		rā	vrāhmaṇy	brāhmaṇy
SS.5.8	SS.5.8.34-verse-2	K	grouped-minor	punctuation	 |		ca		eva ca |	eva ca
SS.5.8	SS.5.8.36-verse-3	K	editorial-surface	ba-va	v	b	ga	ah	rāgavahulaṃ	rāgabahulaṃ
SS.5.8	SS.5.8.36-verse-3	H	editorial-surface	ba-va	v	b	ga	ah	rāgavahulaṃ	rāgabahulaṃ
SS.5.8	SS.5.8.42	H	grouped-minor	degemination	p		ar	pa	sarppavat samupācaret | trividhānām tu	sarpavat samupācaret | trividhānān tu
SS.5.8	SS.5.8.42	H	grouped-minor	nasal-anusvara	m	n	nā	 t	sarppavat samupācaret | trividhānām tu	sarpavat samupācaret | trividhānān tu
SS.5.8	SS.5.8.42	H	grouped-minor	nasal-anusvara	m	ṃ	ya		traividhyam	traividhyaṃ
SS.5.8	SS.5.8.43	K	editorial-surface	ba-va	v	b		ah	vahuprakārāṃś	bahuprakārāṃś
SS.5.8	SS.5.8.58	K	editorial-surface	other	e	ā	hy		madhye	madhyā
SS.5.8	SS.5.8.58	H	editorial-surface	other	e	ā	hy		madhye	madhyā
SS.5.8	SS.5.8.58	K	grouped-minor	degemination	t		ot	he	śakṛtkotthe	śakṛtkothe
SS.5.8	SS.5.8.59	K	editorial-surface	deletion	r		ūm	aḥ	romaśīrṣogradhūmraḥ	romaśīrṣogradhūmaḥ
SS.5.8	SS.5.8.59	H	editorial-surface	deletion	r		ūm	aḥ	romaśīrṣogradhūmraḥ	romaśīrṣogradhūmaḥ
SS.5.8	SS.5.8.59	H	grouped-minor	degemination	v		rv	e	sarvve	sarve
SS.5.8	SS.5.8.59	K	editorial-surface	avagraha		'		py	py	'py
SS.5.8	SS.5.8.59	H	editorial-surface	avagraha		'		py	py	'py
SS.5.8	SS.5.8.60cd	K	editorial-surface	ba-va	v	b	ta	dh	gātrastavdhaḥ	gātrastabdhaḥ
SS.5.8	SS.5.8.60cd	H	editorial-surface	ba-va	v	b	ta	dh	gātrastavdhaḥ	gātrastabdhaḥ
SS.5.8	SS.5.8.61	H	grouped-minor	punctuation		 	ca	tī	catīvraḥ	ca tīvraḥ
SS.5.8	SS.5.8.61	H	grouped-minor	nasal-anusvara	m	ṃ	ta		raktam	raktaṃ
SS.5.8	SS.5.8.61	H	grouped-minor	nasal-anusvara	ṅ	ṃ	ta		pītaṅ	pītaṃ
SS.5.8	SS.5.8.61	K	grouped-minor	nasal-anusvara	n	ṃ	ra	 t	codaran tu	codaraṃ tu
SS.5.8	SS.5.8.63	K	editorial-surface	ba-va	v	b	śa	al	śavalo	śabalo
SS.5.8	SS.5.8.63	H	editorial-surface	ba-va	v	b	śa	al	śavalo	śabalo
SS.5.8	SS.5.8.63	K	grouped-minor	other	ś	ḥ	va		śyāvaś	śyāvaḥ
SS.5.8	SS.5.8.64cd	H	grouped-minor	degemination	v		ūr	va	pūrvvavad ekaparvvā	pūrvavad ekaparvā
SS.5.8	SS.5.8.64cd	H	grouped-minor	degemination	v		rv	ā	pūrvvavad ekaparvvā	pūrvavad ekaparvā
SS.5.8	SS.5.8.64cd	H	grouped-minor	degemination	v		rv	ā	pūrvvā	pūrvā
SS.5.8	SS.5.8.67ab	H	grouped-minor	degemination	d			da	ddaṣṭām̐ś	daṣṭāṃś
SS.5.8	SS.5.8.67ab	H	grouped-minor	other	m̐	ṃ	ṭā	ś	ddaṣṭām̐ś	daṣṭāṃś
SS.5.8	SS.5.8.69	H	grouped-minor	degemination	p		rp	iḥ	sarppiḥ	sarpiḥ
SS.5.8	SS.5.8.69	H	grouped-minor	degemination	k		rk	ar	vahuśarkkaraṃ	vahuśarkaraṃ
SS.5.8	SS.5.8.71cd	H	grouped-minor	nasal-anusvara	ñ	ṃ	ta		suhitañ	suhitaṃ
SS.5.8	SS.5.8.71cd	H	grouped-minor	degemination	j		ur	jā	caturjjātakavāsitaṃ	caturjātakavāsitaṃ
SS.5.8	SS.5.8.73	K	editorial-surface	avagraha		'		ya	yaṃ	'yaṃ
SS.5.8	SS.5.8.73	H	editorial-surface	avagraha		'		ya	yaṃ	'yaṃ
SS.5.8	SS.5.8.73	K	grouped-minor	nasal-anusvara	m	ṃ	ka		kṣaudrakam	kṣaudrakaṃ
SS.5.8	SS.5.8.73	H	grouped-minor	nasal-anusvara	m	ṃ	ka		kṣaudrakam	kṣaudrakaṃ
SS.5.8	SS.5.8.75	H	grouped-minor	punctuation	|		t 	| 	yat || duścikitsyatamañ	yat | duścikitsyatamañ
SS.5.8	SS.5.8.76	H	grouped-minor	nasal-anusvara	ṅ	ṃ	śa	ki	saviśaṅkite	saviśaṃkite
SS.5.8	SS.5.8.79	H	grouped-minor	nasal-anusvara	ṅ	ṃ	vā	ku	navāṅkureṇa na	navāṃkureṇa na
SS.5.8	SS.5.8.80	K	grouped-minor	punctuation	 		na	ma	parinimna madhyam	parinimnamadhyam
SS.5.8	SS.5.8.81	H	grouped-minor	nasal-anusvara	m	ṃ	śa		daṃśam	daṃśaṃ
SS.5.8	SS.5.8.83	H	grouped-minor	nasal-anusvara	m	ṃ	ṣā		yeṣām	yeṣāṃ
SS.5.8	SS.5.8.86	K	editorial-surface	other	g	k	sa	aṇ	koṭhaṃ sagaṇḍasthiram	koṭhaṃ sakaṇḍūsthiram
SS.5.8	SS.5.8.86	K	editorial-surface	other	a	ū	ṇḍ	st	koṭhaṃ sagaṇḍasthiram	koṭhaṃ sakaṇḍūsthiram
SS.5.8	SS.5.8.86	H	editorial-surface	nasal-anusvara	n	ṃ	ha	 s	koṭhan sakaṇḍūsthiram	koṭhaṃ sakaṇḍūsthiram
SS.5.8	SS.5.8.87	H	grouped-minor	nasal-anusvara	ṅ	ṃ	da	śe	daṅśe tu	daṃśe tu
SS.5.8	SS.5.8.88	K	grouped-minor	nasal-anusvara	ṃ	m	ḍu		prapakvāmalapīlupāṇḍuṃ	prapakvāmalapīlupāṇḍum
SS.5.8	SS.5.8.88	H	grouped-minor	nasal-anusvara	n	ṃ	ta	 t	etāvad etat samudāhṛtan te	etāvad etat samudāhṛtaṃ te
SS.5.8	SS.5.8.88	H	grouped-minor	nasal-anusvara	ṃ	m	ṇa		pramāṇaṃ	pramāṇam
SS.5.8	SS.5.8.91	H	grouped-minor	degemination	c		rc	as	tatsamavarccasaḥ	tatsamavarcasaḥ
SS.5.8	SS.5.8.92ab	K	editorial-surface	other	ven			dh	vendhenvarthe	dhenvarthe
SS.5.8	SS.5.8.92ab	H	editorial-surface	other	ven			dh	vendheṇvarthe	dhenvarthe
SS.5.8	SS.5.8.92ab	H	editorial-surface	nasal-anusvara	ṇ	n	he	va	vendheṇvarthe	dhenvarthe
SS.5.8	SS.5.8.100	H	grouped-minor	degemination	v		ar	va	sarvvalūtānām	sarvalūtānām
SS.5.8	SS.5.8.101	K	editorial-surface	ba-va	v	b		ah	vahalaṃ	bahalaṃ
SS.5.8	SS.5.8.101	H	editorial-surface	ba-va	v	b		ah	vahalaṃ	bahalaṃ
SS.5.8	SS.5.8.101	K	editorial-surface	ba-va	v	b	| 	ād	asṛk | vādhiryaṃ	asṛk | bādhiryaṃ
SS.5.8	SS.5.8.101	H	editorial-surface	ba-va	v	b	| 	ād	asṛk | vādhiryaṃ	asṛk | bādhiryaṃ
SS.5.8	SS.5.8.105	K	editorial-surface	sibilant	s		kā		piṭakās	piṭakā
SS.5.8	SS.5.8.105	H	editorial-surface	other	ḍ	ṭ	pi	ak	piḍakās	piṭakā
SS.5.8	SS.5.8.105	H	editorial-surface	sibilant	s		kā		piḍakās	piṭakā
SS.5.8	SS.5.8.106	K	grouped-minor	punctuation	 		ma	pa	padma padmaka kuṣṭhaila karañja kakubha tvacaḥ	padmapadmakakuṣṭhailakarañjakakubhatvacaḥ
SS.5.8	SS.5.8.106	K	grouped-minor	punctuation	 		ka	ku	padma padmaka kuṣṭhaila karañja kakubha tvacaḥ	padmapadmakakuṣṭhailakarañjakakubhatvacaḥ
SS.5.8	SS.5.8.106	K	grouped-minor	punctuation	 		la	ka	padma padmaka kuṣṭhaila karañja kakubha tvacaḥ	padmapadmakakuṣṭhailakarañjakakubhatvacaḥ
SS.5.8	SS.5.8.106	K	grouped-minor	punctuation	 		ja	ka	padma padmaka kuṣṭhaila karañja kakubha tvacaḥ	padmapadmakakuṣṭhailakarañjakakubhatvacaḥ
SS.5.8	SS.5.8.106	K	grouped-minor	punctuation	 		ha	tv	padma padmaka kuṣṭhaila karañja kakubha tvacaḥ	padmapadmakakuṣṭhailakarañjakakubhatvacaḥ
SS.5.8	SS.5.8.106	K	editorial-surface	punctuation	 		rā	ka	sthirā kampilyapāmārga dūrvā vrāhmyau	sthirākampilyāpāmārgadūrvābrāhmyau
SS.5.8	SS.5.8.106	K	editorial-surface	vowel-length	a	ā	ly	pā	sthirā kampilyapāmārga dūrvā vrāhmyau	sthirākampilyāpāmārgadūrvābrāhmyau
SS.5.8	SS.5.8.106	K	editorial-surface	punctuation	 		ga	dū	sthirā kampilyapāmārga dūrvā vrāhmyau	sthirākampilyāpāmārgadūrvābrāhmyau
SS.5.8	SS.5.8.106	K	editorial-surface	ba-va	 v	b	vā	rā	sthirā kampilyapāmārga dūrvā vrāhmyau	sthirākampilyāpāmārgadūrvābrāhmyau
SS.5.8	SS.5.8.108	K	editorial-surface	ba-va	v	b	jā	al	kakubhośīramuñjāvalvajavañjalāḥ |	kakubhośīramuñjābalvajavañjalāḥ
SS.5.8	SS.5.8.108	K	editorial-surface	punctuation	 |		āḥ		kakubhośīramuñjāvalvajavañjalāḥ |	kakubhośīramuñjābalvajavañjalāḥ
SS.5.8	SS.5.8.108	H	editorial-surface	ba-va	v	b	jā	al	kakubhośīramuñjāvalvajavañjalāḥ |	kakubhośīramuñjābalvajavañjalāḥ
SS.5.8	SS.5.8.108	H	editorial-surface	punctuation	 |		āḥ		kakubhośīramuñjāvalvajavañjalāḥ |	kakubhośīramuñjābalvajavañjalāḥ
SS.5.8	SS.5.8.108	K	grouped-minor	punctuation	 		hī	śi	kuśakāśavaṃśakiṇihī śirīṣakakubhatvacaḥ	kuśakāśavaṃśakiṇihīśirīṣakakubhatvacaḥ
SS.5.8	SS.5.8.109	K	editorial-surface	vowel-length	a	ā	c	la	calaviṣānvite |	cālaviṣānvite
SS.5.8	SS.5.8.109	K	editorial-surface	punctuation	 |		te		calaviṣānvite |	cālaviṣānvite
SS.5.8	SS.5.8.110	K	grouped-minor	nasal-anusvara	ṃ	ṅ	ya	gu	priyaṃguhrīverakuṣṭhalāmajjakāni vā	priyaṅguhrīverakuṣṭhalāmajjakāni vā
SS.5.8	SS.5.8.112	K	grouped-minor	punctuation	 		ha	pa	manaḥśilālamadhukakuṣṭha padmakacandanaiḥ	manaḥśilālamadhukakuṣṭhapadmakacandanaiḥ
SS.5.8	SS.5.8.112	H	grouped-minor	punctuation	 		ha	pa	manaḥśilālamadhukakuṣṭha padmakacandanaiḥ	manaḥśilālamadhukakuṣṭhapadmakacandanaiḥ
SS.5.8	SS.5.8.114	H	grouped-minor	degemination	j		ār	ju	karttavyārjjunaśelubhyāṃ	karttavyārjunaśelubhyāṃ
SS.5.8	SS.5.8.115	K	editorial-surface	other	ā	o	ṃś		kasanādaṃśā	kasanādaṃśo
SS.5.8	SS.5.8.115	H	editorial-surface	other		śo	aṃ		kasanādaṃ	kasanādaṃśo
SS.5.8	SS.5.8.115	H	grouped-minor	punctuation	|		t 	| 	sravet || śvāsakāsau ca	sravet | śvāsakāsau ca
SS.5.8	SS.5.8.120	H	grouped-minor	degemination	v		ar	ve	sarvveṣām	sarveṣām
SS.5.8	SS.5.8.120	K	grouped-minor	nasal-anusvara	ṃ	m	ca		śleṣmātakatvacaṃ	śleṣmātakatvacam
SS.5.8	SS.5.8.120	H	grouped-minor	degemination	v		ar	va	sarvvavikāreṣu	sarvavikāreṣu
SS.5.8	SS.5.8.121	K	editorial-surface	punctuation	 		ya	vi	avārya viṣavīryāṇāṃ	avāryaviṣavīryāṇāṃ
SS.5.8	SS.5.8.123	K	editorial-surface	other	ḥ	ṃ	ma		dhyāmaḥ	dhyāmaṃ
SS.5.8	SS.5.8.123	H	editorial-surface	other	ḥ	ṃ	ma		dhyāmaḥ	dhyāmaṃ
SS.5.8	SS.5.8.123	H	grouped-minor	punctuation	 ||		yā		lājavarṇṇayā ||	lājavarṇṇayā
SS.5.8	SS.5.8.124	H	grouped-minor	punctuation	 ||		te		rājimān avadīryate ||	rājimān avadīryate
SS.5.8	SS.5.8.125	K	editorial-surface	insertion		y	ad	ā	eṇīpadā	eṇīpadyā
SS.5.8	SS.5.8.125	H	editorial-surface	insertion		y	ad	ā	eṇīpadā	eṇīpadyā
SS.5.8	SS.5.8.126	H	grouped-minor	punctuation	 		hā	ni	tṛṣāmūrcchā nidrāhṛdrogapīḍitaḥ	tṛṣāmūrcchānidrāhṛdrogapīḍitaḥ
SS.5.8	SS.5.8.128	K	grouped-minor	other	ṃ |	m	ta		cikitsitaṃ |	cikitsitam
SS.5.8	SS.5.8.128	H	grouped-minor	nasal-anusvara	ṃ	m	ta		cikitsitaṃ	cikitsitam
SS.5.8	SS.5.8.128	K	grouped-minor	nasal-anusvara	ṃ	m	ta		cchedakarmavivarjitaṃ	cchedakarmavivarjitam
SS.5.8	SS.5.8.128	H	grouped-minor	degemination	m		rm	av	cchedakarmmavivarjjitaṃ	cchedakarmavivarjitam
SS.5.8	SS.5.8.128	H	grouped-minor	degemination	j		rj	it	cchedakarmmavivarjjitaṃ	cchedakarmavivarjitam
SS.5.8	SS.5.8.128	H	grouped-minor	nasal-anusvara	ṃ	m	ta		cchedakarmmavivarjjitaṃ	cchedakarmavivarjitam
SS.5.8	SS.5.8.129.add-1	K	editorial-surface	ba-va	v	b	am	oṣ	jamvoṣṭhena	jamboṣṭhena
SS.5.8	SS.5.8.129.add-1	H	editorial-surface	ba-va	v	b	am	oṣ	jamvoṣṭhena	jamboṣṭhena
SS.5.8	SS.5.8.137	K	grouped-minor	punctuation	 		va	gu	kiṇva guggula godantapārāvatamalair	kiṇvaguggulagodantapārāvatamalair
SS.5.8	SS.5.8.137	K	grouped-minor	punctuation	 		la	go	kiṇva guggula godantapārāvatamalair	kiṇvaguggulagodantapārāvatamalair
SS.5.8	SS.5.8.139	K	grouped-minor	nasal-anusvara	ṃ	m	ra		paraṃ	param
SS.5.8	SS.5.8.140	H	grouped-minor	degemination	d		ir	di	ihoddiṣṭān anirddiṣṭān arthān vakṣyāmi	ihoddiṣṭān anirdiṣṭān arthān vakṣyāmi
SS.5.8	SS.5.8.140.add-1	K	editorial-surface	ba-va	v	b	ya	āl	vyādhikāryavālāvalaṃ	vyādhikāryabālābalaṃ
SS.5.8	SS.5.8.140.add-1	K	editorial-surface	ba-va	v	b	lā	al	vyādhikāryavālāvalaṃ	vyādhikāryabālābalaṃ
SS.5.8	SS.5.8.140.add-1	H	editorial-surface	other	va	bā	ya	lā	vyādhikāryavalāvalaṃ ||	vyādhikāryabālābalaṃ
SS.5.8	SS.5.8.140.add-1	H	editorial-surface	ba-va	v	b	lā	al	vyādhikāryavalāvalaṃ ||	vyādhikāryabālābalaṃ
SS.5.8	SS.5.8.140.add-1	H	editorial-surface	punctuation	 ||		aṃ		vyādhikāryavalāvalaṃ ||	vyādhikāryabālābalaṃ
SS.5.8	SS.5.8.140.add-4	H	grouped-minor	nasal-anusvara	ṃ	m	ta		smṛtaṃ	smṛtam
SS.5.8	SS.5.8.142	K	editorial-surface	other	ḥ |		ta		suśrutaḥ |	suśruta
SS.5.8	SS.5.8.143.add-3	K	editorial-surface	ba-va	v	b		al	valavato	balavato
SS.5.8	SS.5.8.143.add-3	H	editorial-surface	ba-va	v	b		al	valavato	balavato
SS.5.8	SS.5.8.143.add-4	H	grouped-minor	nasal-anusvara	n	ṃ	ṇā		upadravāṇān	upadravāṇāṃ
SS.5.8	SS.5.8.143.add-6	H	grouped-minor	degemination	p		ar	pa	sarppadaṣṭaviṣajñānaṃ	sarpadaṣṭaviṣajñānaṃ
SS.6.17	SS.6.17.3	K	grouped-minor	avagraha		'		sā	sādhyāḥ	'sādhyāḥ
SS.6.17	SS.6.17.3	H	grouped-minor	punctuation	 |		ha		bhavanti ha |	bhavanti ha
SS.6.17	SS.6.17.10	K	editorial-surface	other	m	l	as	eṣ	bhiṣak pittasmeṣmavibhāvitau |	bhiṣak pittasleṣmavibhāvitau
SS.6.17	SS.6.17.10	K	editorial-surface	punctuation	 |		au		bhiṣak pittasmeṣmavibhāvitau |	bhiṣak pittasleṣmavibhāvitau
SS.6.17	SS.6.17.10	H	editorial-surface	sibilant	ś	s	ta	le	bhiṣak pittaśleṣmavibhivitau |	bhiṣak pittasleṣmavibhāvitau
SS.6.17	SS.6.17.10	H	editorial-surface	other	i	ā	bh	vi	bhiṣak pittaśleṣmavibhivitau |	bhiṣak pittasleṣmavibhāvitau
SS.6.17	SS.6.17.10	H	editorial-surface	punctuation	 |		au		bhiṣak pittaśleṣmavibhivitau |	bhiṣak pittasleṣmavibhāvitau
SS.6.17	SS.6.17.12	K	editorial-surface	sibilant	s	ś	lī	aṃ	rasāñjanaghṛtakṣaudratālīsaṃ	rasāñjanaghṛtakṣaudratālīśaṃ
SS.6.17	SS.6.17.12	K	grouped-minor	degemination	ṇ		ar	ṇa	svarṇṇagairikaiḥ	svarṇagairikaiḥ
SS.6.17	SS.6.17.12	H	grouped-minor	degemination	ṇ		ar	ṇa	svarṇṇagairikaiḥ	svarṇagairikaiḥ
SS.6.17	SS.6.17.13	K	editorial-surface	sibilant	s	ś		īt	sītasauvīrakam	śītasauvīrakam
SS.6.17	SS.6.17.15	K	editorial-surface	sibilant	s	ś	ār	ma	kārsmarī puṣpamadhukadārvīlodhrarasāñjanaiḥ |	kārśmarīpuṣpamadhukadārvīlodhrarasāñjanaiḥ
SS.6.17	SS.6.17.15	K	editorial-surface	punctuation	 		rī	pu	kārsmarī puṣpamadhukadārvīlodhrarasāñjanaiḥ |	kārśmarīpuṣpamadhukadārvīlodhrarasāñjanaiḥ
SS.6.17	SS.6.17.15	K	editorial-surface	punctuation	 |		iḥ		kārsmarī puṣpamadhukadārvīlodhrarasāñjanaiḥ |	kārśmarīpuṣpamadhukadārvīlodhrarasāñjanaiḥ
SS.6.17	SS.6.17.15	H	editorial-surface	insertion		r	kā	śm	kāśmarī puṣpamadhukadārvvīlodhrarasāñjanaiḥ |	kārśmarīpuṣpamadhukadārvīlodhrarasāñjanaiḥ
SS.6.17	SS.6.17.15	H	editorial-surface	punctuation	 		rī	pu	kāśmarī puṣpamadhukadārvvīlodhrarasāñjanaiḥ |	kārśmarīpuṣpamadhukadārvīlodhrarasāñjanaiḥ
SS.6.17	SS.6.17.15	H	editorial-surface	degemination	v		ār	vī	kāśmarī puṣpamadhukadārvvīlodhrarasāñjanaiḥ |	kārśmarīpuṣpamadhukadārvīlodhrarasāñjanaiḥ
SS.6.17	SS.6.17.15	H	editorial-surface	punctuation	 |		iḥ		kāśmarī puṣpamadhukadārvvīlodhrarasāñjanaiḥ |	kārśmarīpuṣpamadhukadārvīlodhrarasāñjanaiḥ
SS.6.17	SS.6.17.15	H	grouped-minor	nasal-anusvara	n	ṃ	na		añjanan	añjanaṃ
SS.6.17	SS.6.17.27	H	editorial-surface	punctuation	 		ja	śa	nadīja śakha trikaṭuṃ	nadījaśaṅkhatrikaṭūny
SS.6.17	SS.6.17.27	H	editorial-surface	nasal-anusvara		ṅ	śa	kh	nadīja śakha trikaṭuṃ	nadījaśaṅkhatrikaṭūny
SS.6.17	SS.6.17.27	H	editorial-surface	punctuation	 		ha	tr	nadīja śakha trikaṭuṃ	nadījaśaṅkhatrikaṭūny
SS.6.17	SS.6.17.27	H	editorial-surface	other	uṃ	ūny	aṭ		nadīja śakha trikaṭuṃ	nadījaśaṅkhatrikaṭūny
SS.6.17	SS.6.17.27	K	editorial-surface	other	ca			ya	cayadrasaḥ |	yakṛdrasaḥ
SS.6.17	SS.6.17.27	K	editorial-surface	other		kṛ	ya	dr	cayadrasaḥ |	yakṛdrasaḥ
SS.6.17	SS.6.17.27	K	editorial-surface	punctuation	 |		aḥ		cayadrasaḥ |	yakṛdrasaḥ
SS.6.17	SS.6.17.17	K	grouped-minor	nasal-anusvara	ṃ	ṅ	sa	kh	saṃkhañ	saṅkhañ
SS.6.17	SS.6.17.18	K	editorial-surface	avagraha		'		th	thavā	'thavā
SS.6.17	SS.6.17.18	H	editorial-surface	avagraha		'		th	thavā	'thavā
SS.6.17	SS.6.17.18	K	editorial-surface	sibilant	ś	s	nu	ār	kālānuśārivāṃ ||	kālānusārivāṃ
SS.6.17	SS.6.17.18	K	editorial-surface	punctuation	 ||		āṃ		kālānuśārivāṃ ||	kālānusārivāṃ
SS.6.17	SS.6.17.18	H	editorial-surface	sibilant	ś	s	nu	ār	kālānuśārivāṃ ||	kālānusārivāṃ
SS.6.17	SS.6.17.18	H	editorial-surface	punctuation	 ||		āṃ		kālānuśārivāṃ ||	kālānusārivāṃ
SS.6.17	SS.6.17.19	K	grouped-minor	sibilant	s	ś	na	 c	samudraphenas ca	samudraphenaś ca
SS.6.17	SS.6.17.19	K	grouped-minor	sibilant	s	ś	ya		vartyas	vartyaś
